model_id,asteroid_id,lambda,beta,period,number,name,designation,reference_id,bibcode,a,b,c,R,R2
806,494,114.0,52.0,12.7201,758.0,Mancunia,,161,2016a&a...586a.108h,1.110627,0.945854,0.907116,0.887902,0.8879023407819431
807,495,255.0,-57.0,4.850421,682.0,Hagar,,161,2016a&a...586a.108h,1.283938,0.931733,0.812852,0.752751,0.7527508008677287
808,495,56.0,-78.0,4.850424,682.0,Hagar,,161,2016a&a...586a.108h,1.415215,0.967443,0.710958,0.618626,0.6186255451724414
809,496,88.0,-43.0,9.02321,489.0,Comacina,,161,2016a&a...586a.108h,1.199357,0.928169,0.879323,0.840268,0.8402679136589936
810,496,265.0,-16.0,9.02321,489.0,Comacina,,161,2016a&a...586a.108h,1.21795,0.933064,0.861367,0.815193,0.8151932547147902
811,497,227.0,-75.0,8.64468,6517.0,Buzzi,,161,2016a&a...586a.108h,1.614901,1.006496,0.609148,0.49121,0.4912105302161175
812,498,53.0,59.0,5.82345,4490.0,Bambery,,161,2016a&a...586a.108h,1.602411,0.893454,0.689491,0.600998,0.6009987680795595
813,499,43.0,-58.0,22.6263,407.0,Arachne,,161,2016a&a...586a.108h,1.228803,0.994463,0.811411,0.738127,0.7381275739339321
814,499,241.0,-63.0,22.6263,407.0,Arachne,,161,2016a&a...586a.108h,1.217479,0.993743,0.817411,0.746977,0.7469770646423891
815,500,173.0,-80.0,5.40043,5596.0,Morbidelli,,161,2016a&a...586a.108h,1.45331,0.947579,0.724929,0.631923,0.6319225748999332
816,501,160.0,-37.0,10.66844,402.0,Chloe,,161,2016a&a...586a.108h,1.132439,0.999575,0.84896,0.799497,0.7994974476402666
817,501,312.0,-49.0,10.66844,402.0,Chloe,,161,2016a&a...586a.108h,1.15466,1.004882,0.840375,0.782052,0.7820519357789919
818,502,220.0,-36.0,3.986041,2381.0,Landi,,161,2016a&a...586a.108h,1.543709,0.828536,0.782192,0.725381,0.7253808643191697
819,502,14.0,-66.0,3.98604,2381.0,Landi,,161,2016a&a...586a.108h,1.558842,0.82548,0.771782,0.715025,0.7150244651472221
820,503,352.0,49.0,16.18336,1366.0,Piccolo,,161,2016a&a...586a.108h,1.291616,0.967205,0.785793,0.710408,0.7104083011042766
821,503,201.0,55.0,16.18338,1366.0,Piccolo,,161,2016a&a...586a.108h,1.269615,0.96235,0.798984,0.729777,0.7297773353771051
822,504,230.0,-58.0,2.536321,2962.0,Otto,,161,2016a&a...586a.108h,1.307914,1.093077,0.696453,0.58482,0.5848202542113364
823,505,190.0,-55.0,9.92692,36.0,Atalante,,161,2016a&a...586a.108h,1.075101,0.989735,0.895803,0.86916,0.8691603097213423
824,505,45.0,-49.0,9.92692,36.0,Atalante,,161,2016a&a...586a.108h,1.153925,1.054633,0.791796,0.718478,0.7184775090955103
825,506,60.0,-59.0,3.037976,1103.0,Sequoia,,161,2016a&a...586a.108h,1.288918,0.96885,0.774554,0.700195,0.7001952922289023
826,507,95.0,31.0,122.166,870.0,Manto,,161,2016a&a...586a.108h,1.616684,0.856288,0.717381,0.640758,0.6407580565627679
827,507,288.0,33.0,122.163,870.0,Manto,,161,2016a&a...586a.108h,1.657699,0.822104,0.742468,0.675511,0.6755110990475414
828,508,282.0,30.0,9.51855,986.0,Amelia,,161,2016a&a...586a.108h,1.253451,0.90093,0.866182,0.826234,0.8262343743344025
829,508,80.0,30.0,9.51856,986.0,Amelia,,161,2016a&a...586a.108h,1.307107,0.893928,0.856346,0.806552,0.8065523209960241
830,509,2.0,-58.0,4.742878,1825.0,Klare,,161,2016a&a...586a.108h,1.336464,0.914102,0.796427,0.733594,0.7335940644554021
831,510,61.0,67.0,78.631,6192.0,Javiergorosabel,,161,2016a&a...586a.108h,1.642339,0.951879,0.651105,0.540235,0.5402352912887851
832,510,239.0,75.0,78.63,6192.0,Javiergorosabel,,161,2016a&a...586a.108h,1.512958,0.890699,0.756136,0.674349,0.6743487818129651
833,511,56.0,34.0,7.92811,490.0,Veritas,,161,2016a&a...586a.108h,1.191739,0.941896,0.864065,0.821206,0.8212066178006674
834,511,231.0,43.0,7.92812,490.0,Veritas,,161,2016a&a...586a.108h,1.169163,0.968361,0.864556,0.816134,0.8161345807775242
835,512,360.0,-72.0,4.34079,5776.0,,1989 UT2,161,2016a&a...586a.108h,1.924761,0.866622,0.594357,0.497313,0.49731355351504886
836,513,268.0,-73.0,6.558359,1192.0,Prisma,,161,2016a&a...586a.108h,1.723545,1.030749,0.565677,0.438504,0.4385037102728499
837,513,133.0,-78.0,6.558359,1192.0,Prisma,,161,2016a&a...586a.108h,1.608213,0.885832,0.723025,0.632896,0.6328964657087616
838,514,117.0,-19.0,9.12417,117.0,Lomia,,161,2016a&a...586a.108h,1.220724,0.975767,0.811545,0.748253,0.7482529355506864
839,514,323.0,-57.0,9.12418,117.0,Lomia,,161,2016a&a...586a.108h,1.251767,1.001904,0.767362,0.689463,0.6894633749811497
840,515,80.0,-71.0,3.8124,7233.0,Majella,,161,2016a&a...586a.108h,1.696529,1.05126,0.586994,0.452185,0.4521844456484003
841,515,298.0,-87.0,3.8124,7233.0,Majella,,161,2016a&a...586a.108h,1.357622,0.922537,0.803899,0.731769,0.7317689278649551
842,516,238.0,64.0,5.751872,1793.0,Zoya,,161,2016a&a...586a.108h,1.4095,0.931715,0.743029,0.662322,0.6623215699564448
843,516,62.0,64.0,5.751871,1793.0,Zoya,,161,2016a&a...586a.108h,1.4339,0.954695,0.712225,0.621364,0.6213641951445149
844,517,174.0,-17.0,8.66034,12.0,Victoria,,161,2016a&a...586a.108h,1.238598,1.016952,0.780767,0.699058,0.699057795440333
845,518,25.0,-53.0,5.895048,254.0,Augusta,,161,2016a&a...586a.108h,1.388669,0.93075,0.788342,0.707346,0.7073463129208322
846,518,179.0,-52.0,5.895048,254.0,Augusta,,161,2016a&a...586a.108h,1.3778,0.905188,0.79456,0.727236,0.7272359886085675
847,519,321.0,-44.0,5.91818,7660.0,Alexanderwilson,,161,2016a&a...586a.108h,1.523677,0.870937,0.748797,0.6756,0.6756005032402348
848,520,264.0,-18.0,15.8666,596.0,Scheila,,161,2016a&a...586a.108h,1.141355,0.971234,0.904195,0.861594,0.8615936639966939
849,520,89.0,-9.0,15.8666,596.0,Scheila,,161,2016a&a...586a.108h,1.116049,1.004319,0.941204,0.890246,0.8902460765453842
850,521,219.0,-36.0,5.48411,4764.0,Joneberhart,,161,2016a&a...586a.108h,1.674434,0.859776,0.695986,0.612576,0.6125756880286408
851,522,116.0,-59.0,6.17516,34484.0,,2000 SR124,161,2016a&a...586a.108h,1.676384,0.969026,0.634853,0.516924,0.5169246406530825
852,522,268.0,-80.0,6.1752,34484.0,,2000 SR124,161,2016a&a...586a.108h,1.764209,0.891229,0.660655,0.557881,0.5578809777277869
853,523,51.0,76.0,94.537,1424.0,Sundmania,,161,2016a&a...586a.108h,1.406074,1.087525,0.651977,0.531596,0.5315957102559145
854,523,275.0,58.0,94.537,1424.0,Sundmania,,161,2016a&a...586a.108h,1.285805,1.001916,0.780594,0.693094,0.6930935377043557
855,524,25.0,12.0,6.19127,639.0,Latona,,161,2016a&a...586a.108h,1.292273,0.955262,0.818366,0.744984,0.7449845620369856
856,524,204.0,10.0,6.191268,639.0,Latona,,161,2016a&a...586a.108h,1.282376,0.991709,0.800293,0.715527,0.7155270886511029
857,525,266.0,-21.0,5.802854,5332.0,Davidaguilar,,161,2016a&a...586a.108h,1.205884,0.979891,0.87515,0.809421,0.8094213474153501
858,526,251.0,-23.0,7.9319,1312.0,Vassar,,161,2016a&a...586a.108h,1.332477,0.882763,0.834712,0.786002,0.7860019126654377
859,527,9.0,10.0,8.09218,3455.0,Kristensen,,161,2016a&a...586a.108h,1.301824,0.979609,0.836263,0.748024,0.7480240569734125
860,527,186.0,10.0,8.09216,3455.0,Kristensen,,161,2016a&a...586a.108h,1.368271,0.970465,0.792728,0.698109,0.6981092683130161
861,528,216.0,55.0,12.15184,1021.0,Flammario,,161,2016a&a...586a.108h,1.141859,0.936416,0.908862,0.883262,0.8832622279441811
862,528,32.0,22.0,12.15186,1021.0,Flammario,,161,2016a&a...586a.108h,1.162779,0.917199,0.910135,0.887512,0.8875111324887963
863,529,12.0,-57.0,6.65168,2495.0,Noviomagum,,161,2016a&a...586a.108h,1.470888,0.839523,0.814029,0.76153,0.7615298326011081
864,530,2.0,85.0,84.995,249.0,Ilse,,161,2016a&a...586a.108h,1.235639,1.015369,0.776776,0.696831,0.6968307936037923
865,530,222.0,41.0,84.995,249.0,Ilse,,161,2016a&a...586a.108h,1.128243,0.957165,0.907493,0.876223,0.8762234381570144
866,531,283.0,-34.0,8.76239,8567.0,,1996 HW1,161,2016a&a...586a.108h,1.757619,0.864369,0.639862,0.552157,0.5521576603147416
867,532,196.0,0.0,31.901,35.0,Leukothea,,161,2016a&a...586a.108h,1.223408,0.949578,0.84313,0.788532,0.7885323492657575
868,532,15.0,7.0,31.9009,35.0,Leukothea,,161,2016a&a...586a.108h,1.230613,0.937192,0.854816,0.803365,0.803364781905136
869,533,40.0,5.0,14.57498,908.0,Buda,,161,2016a&a...586a.108h,1.259724,0.998618,0.77678,0.697241,0.6972410649007872
870,533,225.0,16.0,14.57504,908.0,Buda,,161,2016a&a...586a.108h,1.290621,0.992691,0.768854,0.685119,0.6851195017677012
871,534,45.0,79.0,40.6824,1672.0,Gezelle,,161,2016a&a...586a.108h,1.580129,1.109886,0.580969,0.44556,0.445560567551416
872,535,235.0,-10.0,16.25222,246.0,Asporina,,161,2016a&a...586a.108h,1.207716,0.926913,0.89283,0.851251,0.8512505215583859
873,535,47.0,-36.0,16.2522,246.0,Asporina,,161,2016a&a...586a.108h,1.17648,0.916245,0.907899,0.881299,0.8812995294807348
874,536,281.0,60.0,3.167338,1676.0,Kariba,,161,2016a&a...586a.108h,1.6011,1.022426,0.605882,0.485504,0.4855043045410608
875,536,74.0,74.0,3.167338,1676.0,Kariba,,161,2016a&a...586a.108h,1.665295,1.063906,0.548033,0.422103,0.42210237941133855
876,537,73.0,-51.0,8.88504,564.0,Dudu,,161,2016a&a...586a.108h,1.234461,0.914778,0.87722,0.834777,0.8347763879006789
877,537,213.0,-36.0,8.88502,564.0,Dudu,,161,2016a&a...586a.108h,1.220941,0.920447,0.870341,0.829204,0.8292039214033381
878,538,37.0,-58.0,18.8411,8860.0,Rohloff,,161,2016a&a...586a.108h,1.754315,1.003329,0.570948,0.447254,0.4472535725462171
879,539,91.0,-70.0,6.59077,18487.0,,1996 AU3,161,2016a&a...586a.108h,1.568673,0.829564,0.759783,0.700115,0.7001149585807431
880,539,245.0,-45.0,6.59077,18487.0,,1996 AU3,161,2016a&a...586a.108h,1.73819,0.90732,0.634234,0.531951,0.5319504745257281
881,540,282.0,-79.0,16.50448,520.0,Franziska,,161,2016a&a...586a.108h,1.439801,0.985611,0.683395,0.584009,0.5840086915789015
882,540,114.0,-45.0,16.50449,520.0,Franziska,,161,2016a&a...586a.108h,1.360812,0.943992,0.756465,0.678619,0.6786195988563032
883,541,274.0,-78.0,17.94082,274.0,Philagoria,,161,2016a&a...586a.108h,1.476301,1.114812,0.599628,0.472022,0.4720214265335281
884,541,114.0,-66.0,17.94072,274.0,Philagoria,,161,2016a&a...586a.108h,1.270034,0.982672,0.777266,0.701488,0.7014880251199227
885,542,82.0,44.0,3.836545,1730.0,Marceline,,161,2016a&a...586a.108h,1.621217,0.837685,0.735801,0.666116,0.6661157620935328
886,542,264.0,68.0,3.836544,1730.0,Marceline,,161,2016a&a...586a.108h,1.681643,0.819839,0.728459,0.660861,0.6608609981317984
887,543,239.0,-59.0,3.98679,32776.0,Nriag,,161,2016a&a...586a.108h,1.639841,1.088821,0.555099,0.424163,0.4241622000836988
888,543,102.0,-76.0,3.98678,32776.0,Nriag,,161,2016a&a...586a.108h,1.455932,0.95666,0.716776,0.620782,0.6207813141528687
889,544,248.0,-9.0,11.17342,179.0,Klytaemnestra,,161,2016a&a...586a.108h,1.324056,0.879164,0.85096,0.805306,0.8053056867194579
890,544,65.0,-6.0,11.17342,179.0,Klytaemnestra,,161,2016a&a...586a.108h,1.29303,0.883541,0.875821,0.834301,0.8343012388796722
891,545,228.0,-58.0,3.818804,1837.0,Osita,,161,2016a&a...586a.108h,1.285961,0.889682,0.860164,0.817855,0.8178549727265562
892,545,36.0,-52.0,3.818803,1837.0,Osita,,161,2016a&a...586a.108h,1.283806,0.900459,0.841406,0.794909,0.7949093247374566
893,546,100.0,-30.0,7.55709,644.0,Cosima,,161,2016a&a...586a.108h,1.214295,0.993259,0.823282,0.753431,0.7534305826087825
894,546,278.0,-31.0,7.55709,644.0,Cosima,,161,2016a&a...586a.108h,1.216887,0.985903,0.821862,0.754497,0.7544970769080224
895,547,173.0,40.0,9.42532,3301.0,Jansje,,161,2016a&a...586a.108h,1.43474,0.834201,0.803197,0.761327,0.7613272460091445
896,547,1.0,28.0,9.42533,3301.0,Jansje,,161,2016a&a...586a.108h,1.42952,0.829044,0.811898,0.773635,0.7736349138074308
897,548,236.0,75.0,97.278,1110.0,Jaroslawa,,161,2016a&a...586a.108h,1.510965,1.060267,0.619889,0.497457,0.4974570035877855
898,549,144.0,-52.0,49.239,5008.0,Miyazawakenji,,161,2016a&a...586a.108h,1.377282,1.021768,0.750831,0.639994,0.6399946303886428
899,549,322.0,-25.0,49.238,5008.0,Miyazawakenji,,161,2016a&a...586a.108h,1.381896,0.971069,0.757939,0.664499,0.6644989148451544
900,550,182.0,-35.0,6.84315,28887.0,,2000 KQ58,161,2016a&a...586a.108h,1.329706,0.889436,0.828279,0.777072,0.7770722781511963
901,550,354.0,-78.0,6.84316,28887.0,,2000 KQ58,161,2016a&a...586a.108h,1.411704,0.982701,0.729535,0.629576,0.6295767830582617
902,551,73.0,-21.0,11.84017,455.0,Bruchsalia,,161,2016a&a...586a.108h,1.206697,0.923464,0.869794,0.831344,0.8313437540375866
903,551,242.0,-13.0,11.84015,455.0,Bruchsalia,,161,2016a&a...586a.108h,1.197713,0.931409,0.876089,0.836037,0.8360371685757589
904,552,248.0,-60.0,47.5039,622.0,Esther,,161,2016a&a...586a.108h,1.517481,0.994154,0.654338,0.544693,0.5446929404850314
905,553,64.0,63.0,4.77503,4554.0,Fanynka,,161,2016a&a...586a.108h,1.205321,0.93079,0.891042,0.848276,0.8482767506405725
906,553,220.0,55.0,4.77502,4554.0,Fanynka,,161,2016a&a...586a.108h,1.217567,0.9312,0.871931,0.826238,0.8262388511664799
907,554,217.0,31.0,169.63,830.0,Petropolitana,,161,2016a&a...586a.108h,1.210342,0.924015,0.892226,0.851382,0.8513826908126813
908,554,33.0,34.0,169.636,830.0,Petropolitana,,161,2016a&a...586a.108h,1.202915,0.936634,0.888779,0.84388,0.8438809185314805
909,555,323.0,-55.0,8.86606,1360.0,Tarka,,161,2016a&a...586a.108h,1.373263,0.946708,0.778853,0.694926,0.6949255693190924
910,556,303.0,-32.0,4.620849,497.0,Iva,,161,2016a&a...586a.108h,1.400789,0.967558,0.717599,0.626971,0.6269709691404833
911,556,121.0,-22.0,4.62085,497.0,Iva,,161,2016a&a...586a.108h,1.386229,0.985474,0.719094,0.624217,0.6242173298531419
912,557,235.0,-65.0,6.51669,11058.0,,1991 PN10,161,2016a&a...586a.108h,1.763397,1.083781,0.522279,0.389041,0.38904116478684597
913,558,240.0,-57.0,12.12774,10064.0,Hirosetamotsu,,161,2016a&a...586a.108h,1.90658,0.733657,0.716911,0.676596,0.676596992131972
914,558,78.0,-45.0,12.12771,10064.0,Hirosetamotsu,,161,2016a&a...586a.108h,1.773224,0.804468,0.719759,0.650303,0.6503030006153906
915,559,224.0,54.0,8.16801,6755.0,Solov'yanenko,,161,2016a&a...586a.108h,1.806893,0.844206,0.657465,0.571331,0.5713309070589264
916,559,47.0,58.0,8.16802,6755.0,Solov'yanenko,,161,2016a&a...586a.108h,1.837576,0.852167,0.629647,0.540765,0.5407641676671684
917,560,85.0,24.0,23.74265,103.0,Hera,,161,2016a&a...586a.108h,1.179345,0.991358,0.864622,0.802649,0.8026483308504672
918,560,270.0,40.0,23.74266,103.0,Hera,,161,2016a&a...586a.108h,1.161601,0.991751,0.884096,0.826276,0.8262754203193887
919,561,201.0,69.0,7.9588,155.0,Scylla,,161,2016a&a...586a.108h,1.279303,0.993423,0.775015,0.692978,0.6929781858969667
920,561,356.0,53.0,7.95879,155.0,Scylla,,161,2016a&a...586a.108h,1.205991,0.915321,0.903672,0.868297,0.8682961709992674
921,562,249.0,-52.0,4.65442,28736.0,,2000 GE133,161,2016a&a...586a.108h,1.453839,0.919163,0.737098,0.654462,0.654462086507432
922,562,134.0,-84.0,4.65443,28736.0,,2000 GE133,161,2016a&a...586a.108h,1.651506,1.063245,0.574707,0.444256,0.4442556789306988
923,563,128.0,75.0,10.03991,670.0,Ottegebe,,161,2016a&a...586a.108h,1.391467,1.060608,0.672274,0.558499,0.5584988195825736
924,564,291.0,-29.0,8.4952,389.0,Industria,,161,2016a&a...586a.108h,1.250786,1.004718,0.778093,0.698262,0.6982612149681445
925,564,98.0,-38.0,8.4952,389.0,Industria,,161,2016a&a...586a.108h,1.268114,1.029495,0.754259,0.663719,0.6637187554649141
926,565,173.0,-32.0,16.18943,480.0,Hansa,,161,2016a&a...586a.108h,1.257494,0.946193,0.812917,0.752801,0.7528014855677208
927,565,352.0,18.0,16.18943,480.0,Hansa,,161,2016a&a...586a.108h,1.271886,0.947013,0.805405,0.741853,0.7418527867814938
928,566,46.0,69.0,8.38888,42923.0,,1999 SR18,161,2016a&a...586a.108h,1.968592,1.05704,0.494859,0.359767,0.35976627075717243
931,568,244.0,69.0,6.34669,33116.0,,1998 BO12,161,2016a&a...586a.108h,1.326484,0.916028,0.793011,0.731768,0.7317676846148266
932,568,45.0,54.0,6.34669,33116.0,,1998 BO12,161,2016a&a...586a.108h,1.375391,0.944755,0.738561,0.659366,0.6593656408732863
933,569,225.0,49.0,18.7875,271.0,Penthesilea,,161,2016a&a...586a.108h,1.235165,0.977932,0.802088,0.734783,0.7347825577193136
934,569,42.0,53.0,18.7874,271.0,Penthesilea,,161,2016a&a...586a.108h,1.237449,0.969553,0.808648,0.743762,0.7437609698845487
936,570,297.0,61.0,11.8901,48.0,Doris,,161,2016a&a...586a.108h,1.178399,1.003879,0.812587,0.749508,0.7495078990228271
937,571,21.0,-67.0,19.7255,1746.0,Brouwer,,161,2016a&a...586a.108h,1.503557,1.195854,0.567239,0.425801,0.4258013587080783
938,571,158.0,-71.0,19.7254,1746.0,Brouwer,,161,2016a&a...586a.108h,1.308967,1.165981,0.655775,0.531705,0.5317050286501034
939,572,234.0,32.0,25.2287,154.0,Bertha,,161,2016a&a...586a.108h,1.067996,1.004468,0.9174,0.886156,0.886155635329135
940,572,28.0,34.0,25.2285,154.0,Bertha,,161,2016a&a...586a.108h,1.079847,1.008543,0.898336,0.861318,0.8613184849419374
941,573,238.0,26.0,5.93183,327.0,Columbia,,161,2016a&a...586a.108h,1.370975,0.982937,0.719074,0.628027,0.6280274039705427
942,573,52.0,43.0,5.93183,327.0,Columbia,,161,2016a&a...586a.108h,1.345267,1.007219,0.718633,0.623838,0.6238379773206794
943,574,256.0,39.0,46.5508,120.0,Lachesis,,161,2016a&a...586a.108h,1.127507,1.062803,0.824191,0.753236,0.7532366438541197
944,574,82.0,55.0,46.5504,120.0,Lachesis,,161,2016a&a...586a.108h,1.146328,1.074049,0.79177,0.713942,0.7139417362983376
945,575,175.0,-45.0,4.32058,5231.0,Verne,,161,2016a&a...586a.108h,1.569302,0.995085,0.703221,0.577403,0.5774025458458952
946,575,359.0,-88.0,4.32058,5231.0,Verne,,161,2016a&a...586a.108h,1.734604,0.932949,0.6359,0.524099,0.5240993718289156
947,576,197.0,45.0,22.34154,189.0,Phthia,,161,2016a&a...586a.108h,1.190443,1.002084,0.823697,0.756954,0.7569543781185457
948,576,26.0,35.0,22.34156,189.0,Phthia,,161,2016a&a...586a.108h,1.149831,0.981124,0.873308,0.82481,0.8248097933510723
949,577,218.0,48.0,4.032947,3786.0,Yamada,,161,2016a&a...586a.108h,1.329705,0.935214,0.774867,0.705641,0.7056405724134575
950,577,84.0,52.0,4.032947,3786.0,Yamada,,161,2016a&a...586a.108h,1.281756,0.884084,0.859949,0.821807,0.821807651474815
951,578,253.0,32.0,5.94052,872.0,Holda,,161,2016a&a...586a.108h,1.365358,0.999651,0.706999,0.612529,0.6125290034961008
952,578,77.0,24.0,5.94052,872.0,Holda,,161,2016a&a...586a.108h,1.38072,1.008983,0.695289,0.596334,0.5963343509194418
953,579,119.0,-84.0,94.13,16468.0,,1990 HW1,161,2016a&a...586a.108h,1.585114,1.106632,0.567409,0.435348,0.435348021090278
954,580,17.0,-14.0,5.83977,762.0,Pulcova,,161,2016a&a...586a.108h,1.253605,0.929082,0.85375,0.799977,0.7999768529918473
955,580,194.0,-43.0,5.83977,762.0,Pulcova,,161,2016a&a...586a.108h,1.258135,0.923993,0.846407,0.794389,0.7943895957949637
956,581,231.0,49.0,3.278353,3428.0,Roberts,,161,2016a&a...586a.108h,1.415521,0.872662,0.814983,0.754826,0.7548261319991807
957,581,63.0,49.0,3.278352,3428.0,Roberts,,161,2016a&a...586a.108h,1.456711,0.857133,0.79901,0.740346,0.7403459053730935
958,582,243.0,-43.0,6.62564,3693.0,Barringer,,161,2016a&a...586a.108h,1.603421,1.038652,0.642524,0.509667,0.5096670327884503
959,583,354.0,-65.0,26.4146,391.0,Ingeborg,,161,2016a&a...586a.108h,1.197366,0.94051,0.865972,0.821989,0.82198903957177
960,584,71.0,28.0,16.0659,1080.0,Orchis,,161,2016a&a...586a.108h,1.141238,0.934556,0.915797,0.891194,0.8911933128668811
961,584,255.0,27.0,16.0657,1080.0,Orchis,,161,2016a&a...586a.108h,1.1426,0.932948,0.920545,0.896182,0.8961818654083807
962,585,263.0,-69.0,6.58112,757.0,Portlandia,,161,2016a&a...586a.108h,1.113514,0.962946,0.939568,0.909754,0.9097544229834298
963,585,90.0,-56.0,6.58112,757.0,Portlandia,,161,2016a&a...586a.108h,1.089263,0.968871,0.957726,0.933869,0.9338695619285765
964,586,6.0,61.0,4.54619,797.0,Montana,,161,2016a&a...586a.108h,1.500466,1.009936,0.649673,0.538131,0.5381310885337237
965,586,179.0,45.0,4.54619,797.0,Montana,,161,2016a&a...586a.108h,1.454013,0.940937,0.716084,0.62676,0.6267604583523746
966,587,51.0,-61.0,11.00642,873.0,Mechthild,,161,2016a&a...586a.108h,1.134436,0.987194,0.908761,0.860809,0.8608090531177184
967,587,249.0,-52.0,11.00641,873.0,Mechthild,,161,2016a&a...586a.108h,1.175157,0.969651,0.878799,0.82706,0.8270592775511495
968,588,23.0,20.0,10.68724,122.0,Gerda,,161,2016a&a...586a.108h,1.123586,0.99033,0.885918,0.841522,0.8415210838308484
969,588,201.0,22.0,10.68724,122.0,Gerda,,161,2016a&a...586a.108h,1.117654,0.99806,0.886607,0.840802,0.8408026908065878
970,589,20.0,-63.0,6.81818,6406.0,Mikejura,,161,2016a&a...586a.108h,1.605842,0.815452,0.767651,0.709709,0.7097087104361636
971,589,221.0,-55.0,6.81819,6406.0,Mikejura,,161,2016a&a...586a.108h,1.656581,0.925837,0.670774,0.56471,0.5647101011644551
972,590,91.0,-34.0,5.38193,9563.0,Kitty,,161,2016a&a...586a.108h,1.928588,0.93814,0.556634,0.44098,0.4409802191803318
973,590,272.0,-28.0,5.38191,9563.0,Kitty,,161,2016a&a...586a.108h,1.974626,0.944503,0.544351,0.426004,0.4260044385561002
974,591,103.0,68.0,13.16997,784.0,Pickeringia,,161,2016a&a...586a.108h,1.248855,0.999829,0.794937,0.715803,0.7158028106979396
975,591,282.0,35.0,13.16998,784.0,Pickeringia,,161,2016a&a...586a.108h,1.236664,0.96277,0.831959,0.768438,0.7684375794489735
976,592,80.0,4.0,12.70548,365.0,Corduba,,161,2016a&a...586a.108h,1.100191,1.022831,0.867683,0.818491,0.8184904518823367
977,592,255.0,33.0,12.70544,365.0,Corduba,,161,2016a&a...586a.108h,1.109864,1.011502,0.873945,0.825721,0.825720752792581
980,594,128.0,47.0,6.90907,1430.0,Somalia,,161,2016a&a...586a.108h,1.175427,0.950569,0.90212,0.858257,0.8582571878232201
981,594,297.0,42.0,6.90907,1430.0,Somalia,,161,2016a&a...586a.108h,1.171343,0.941537,0.902536,0.864546,0.8645455755267626
982,595,149.0,69.0,5.39877,67404.0,,2000 PG26,161,2016a&a...586a.108h,1.516068,1.124608,0.577112,0.446916,0.4469154594431224
983,596,225.0,-65.0,21.6704,2306.0,Bauschinger,,161,2016a&a...586a.108h,1.524463,0.867234,0.747676,0.676295,0.6762953776830183
984,596,0.0,-64.0,21.6704,2306.0,Bauschinger,,161,2016a&a...586a.108h,1.569684,0.877836,0.70852,0.629249,0.6292493113078239
985,597,253.0,-74.0,4.116856,632.0,Pyrrha,,161,2016a&a...586a.108h,1.339373,1.01241,0.721437,0.625616,0.6256157836045905
986,597,74.0,-72.0,4.116857,632.0,Pyrrha,,161,2016a&a...586a.108h,1.374704,1.068567,0.662202,0.550708,0.5507077374281283
